name,type,id_first,id,type,date,date_unixtime,from,from_id,photo,photo_file_size,width,height,text,text_entities,reply_to_message_id,edited,edited_unixtime,reactions,file,file_name,file_size,thumbnail,thumbnail_file_size,mime_type,media_type,sticker_emoji,forwarded_from,duration_seconds,saved_from,author
💬 Marketing Practicum Chat,private_supergroup,1782474569,42639,message,2025-02-02T07:10:27,1738469427,Данилов | Маркетолог,user1164775873,,,,,"С утра просыпается злой дед Андрей
Вордпресса властитель, губитель людей
И с сайтом на тильде пришел если ты
То сразу получишь от деда ****ы
По этому люди учите вордпресс
Иначе Андрюха найдет вас и съест.","[{'type': 'plain', 'text': 'С утра просыпается злой дед Андрей\nВордпресса властитель, губитель людей\nИ с сайтом на тильде пришел если ты\nТо сразу получишь от деда ****ы\nПо этому люди учите вордпресс\nИначе Андрюха найдет вас и съест.'}]",,2025-02-02T12:51:11,1738489871,"[{'type': 'emoji', 'count': 2, 'emoji': '🔥', 'recent': [{'from': 'Ольга', 'from_id': 'user5539688004', 'date': '2025-02-02T16:43:42'}, {'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-02T12:51:11'}]}, {'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-02T15:45:12'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42640,message,2025-02-02T08:04:39,1738472679,Полина,user1484202755,,,,,😂👍,"[{'type': 'plain', 'text': '😂👍'}]",42639.0,2025-02-02T08:36:10,1738474570,"[{'type': 'emoji', 'count': 1, 'emoji': '🫡', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-02T08:36:10'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42641,message,2025-02-02T08:44:53,1738475093,Люба Редько,user49752286,photos/photo_1813@02-02-2025_08-44-53.jpg,64475.0,347.0,640.0,"Я тут вовсю тестирую модель Соннет для написания стихов, и она чудесна, ящетаю","[{'type': 'plain', 'text': 'Я тут вовсю тестирую модель Соннет для написания стихов, и она чудесна, ящетаю'}]",42639.0,2025-02-02T08:59:38,1738475978,"[{'type': 'emoji', 'count': 3, 'emoji': '🔥', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-02T15:50:15'}, {'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-02T12:53:04'}]}, {'type': 'emoji', 'count': 2, 'emoji': '👍', 'recent': [{'from': 'Ольга', 'from_id': 'user5539688004', 'date': '2025-02-02T16:44:53'}]}, {'type': 'emoji', 'count': 2, 'emoji': '😁'}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42642,message,2025-02-02T08:59:58,1738475998,Данилов | Маркетолог,user1164775873,,,,,Любые сны неверных нарушит),"[{'type': 'plain', 'text': 'Любые сны неверных нарушит)'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42643,message,2025-02-02T12:15:58,1738487758,Word Press,user1134724129,photos/photo_1814@02-02-2025_12-15-58.jpg,116669.0,1080.0,1274.0,А вот как дикпик продолжил 😁,"[{'type': 'plain', 'text': 'А вот как дикпик продолжил 😁'}]",,2025-02-02T12:53:43,1738490023,"[{'type': 'emoji', 'count': 1, 'emoji': '👎', 'recent': [{'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-02T12:53:43'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42644,message,2025-02-02T12:17:48,1738487868,Люба Редько,user49752286,,,,,"GPT тоже плохо пишет, даже четвёрка 😂😂😂  
А вот Соннет очень приятно меня удивил в этом отношении)))","[{'type': 'plain', 'text': 'GPT тоже плохо пишет, даже четвёрка 😂😂😂  \nА вот Соннет очень приятно меня удивил в этом отношении)))'}]",42643.0,2025-02-02T15:52:28,1738500748,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-02T15:52:28'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42645,message,2025-02-02T12:24:52,1738488292,Word Press,user1134724129,,,,,"Но оригинал самый топовый конечно😂
Никто не заменит живого писателя 😎","[{'type': 'plain', 'text': 'Но оригинал самый топовый конечно😂\nНикто не заменит живого писателя 😎'}]",42639.0,2025-02-02T12:50:16,1738489816,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-02T12:50:16'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42646,message,2025-02-02T12:51:17,1738489877,Андрей Дамаскин,user87502689,,,,,Моё почтение,"[{'type': 'plain', 'text': 'Моё почтение'}]",42639.0,2025-02-02T12:59:31,1738490371,"[{'type': 'emoji', 'count': 1, 'emoji': '🫡', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-02T12:59:31'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42647,message,2025-02-02T12:51:24,1738489884,Данилов | Маркетолог,user1164775873,,,,,О нифига мое творчество официальный аккаунт оценил,"[{'type': 'plain', 'text': 'О нифига мое творчество официальный аккаунт оценил'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42648,message,2025-02-02T12:51:37,1738489897,Данилов | Маркетолог,user1164775873,,,,,"Деда Андрей, ты видел? Не ну ты видел?","[{'type': 'plain', 'text': 'Деда Андрей, ты видел? Не ну ты видел?'}]",42646.0,2025-02-02T12:54:27,1738490067,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': 'Андрей Дамаскин', 'from_id': 'user87502689', 'date': '2025-02-02T12:54:27'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42649,message,2025-02-02T12:53:29,1738490009,Данилов | Маркетолог,user1164775873,,,,,"Вам теперь надо официальный мерч выпустить с Дамаскиным, мне 10% с продаж если что. 
Кружки там футболки, кепки. Носки тоже норм","[{'type': 'plain', 'text': 'Вам теперь надо официальный мерч выпустить с Дамаскиным, мне 10% с продаж если что. \nКружки там футболки, кепки. Носки тоже норм'}]",42645.0,2025-02-02T15:58:08,1738501088,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Олег', 'from_id': 'user5392944830', 'date': '2025-02-02T15:58:08'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42650,message,2025-02-02T12:54:05,1738490045,Андрей Дамаскин,user87502689,,,,,"В шею его, снегиря приплел какого-то, чистку кэша, хотя чем он ему навредил","[{'type': 'plain', 'text': 'В шею его, снегиря приплел какого-то, чистку кэша, хотя чем он ему навредил'}]",42643.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42651,message,2025-02-02T12:54:41,1738490081,Данилов | Маркетолог,user1164775873,,,,,Мы с тобой 10% если что пополам будем делить,"[{'type': 'plain', 'text': 'Мы с тобой 10% если что пополам будем делить'}]",42650.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42652,message,2025-02-02T12:55:28,1738490128,Андрей Дамаскин,user87502689,,,,,"Убедили меня, пойду еще куда-нибудь Вордпресс поставлю","[{'type': 'plain', 'text': 'Убедили меня, пойду еще куда-нибудь Вордпресс поставлю'}]",,2025-02-02T12:55:34,1738490134,"[{'type': 'emoji', 'count': 1, 'emoji': '👍', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-02T12:55:34'}]}]",,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42653,message,2025-02-02T12:55:58,1738490158,Данилов | Маркетолог,user1164775873,,,,,На машину наклейки тоже тема,"[{'type': 'plain', 'text': 'На машину наклейки тоже тема'}]",42652.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42654,message,2025-02-02T12:56:35,1738490195,Андрей Дамаскин,user87502689,,,,,"А давай челлендж запустим, закачать Ворлпресс на всем чем только можно","[{'type': 'plain', 'text': 'А давай челлендж запустим, закачать Ворлпресс на всем чем только можно'}]",42653.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42655,message,2025-02-02T12:56:38,1738490198,Данилов | Маркетолог,user1164775873,,,,,"Короче стикерами залепим всю Москву если че, любой каприз","[{'type': 'plain', 'text': 'Короче стикерами залепим всю Москву если че, любой каприз'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42656,message,2025-02-02T12:57:16,1738490236,Андрей Дамаскин,user87502689,,,,,"Doom первый же запустили и на инженерном калькуляторе, и на цифровом тесте на беременность, вроде даже на колонии бактерий запустили","[{'type': 'plain', 'text': 'Doom первый же запустили и на инженерном калькуляторе, и на цифровом тесте на беременность, вроде даже на колонии бактерий запустили'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42657,message,2025-02-02T12:57:32,1738490252,Данилов | Маркетолог,user1164775873,,,,,"Вот, надо на вордпрессе теперь.","[{'type': 'plain', 'text': 'Вот, надо на вордпрессе теперь.'}]",,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42658,message,2025-02-02T12:57:39,1738490259,Данилов | Маркетолог,user1164775873,,,,,В ворде уже и в пдф,"[{'type': 'plain', 'text': 'В ворде уже и в пдф'}]",42656.0,,,,,,,,,,,,,,,
💬 Marketing Practicum Chat,private_supergroup,1782474569,42659,message,2025-02-02T13:00:46,1738490446,Андрей Дамаскин,user87502689,,,,,"[{'type': 'link', 'text': 'https://github.com/rhyswynne/wpdoom'}]","[{'type': 'link', 'text': 'https://github.com/rhyswynne/wpdoom'}]",42657.0,2025-02-02T13:23:29,1738491809,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': 'Данилов | Маркетолог', 'from_id': 'user1164775873', 'date': '2025-02-02T13:23:29'}]}]",,,,,,,,,,,,
